Timestamp,Electricity Demand [kW],Heat Demand [kW],PV Generation [kW],Electricity Price [EUR/kWh],Temperature [°C]
2020-05-07 11:00:00+00:00,8.2,6.2,6.8,0.015,11.4
2020-05-07 12:00:00+00:00,8.2,6.0,7.0,0.014,11.6
2020-05-07 13:00:00+00:00,7.6,5.4,6.9,0.013,11.7
2020-05-07 14:00:00+00:00,6.4,3.4,5.3,0.011,11.9
2020-05-07 15:00:00+00:00,6.4,6.8,3.3,0.014,11.6
2020-05-07 16:00:00+00:00,6.3,7.6,1.3,0.017,11.1
2020-05-07 17:00:00+00:00,4.2,6.8,0.1,0.016,10.6
2020-05-07 18:00:00+00:00,1.6,6.4,0.0,0.015,9.7
2020-05-07 19:00:00+00:00,1.7,9.6,0.0,0.015,8.0
2020-05-07 20:00:00+00:00,1.7,8.0,0.0,0.015,6.8
2020-05-07 21:00:00+00:00,1.8,8.2,0.0,0.013,5.7
2020-05-07 22:00:00+00:00,1.9,10.2,0.0,0.008,4.8
2020-05-07 23:00:00+00:00,1.9,10.2,0.0,0.007,4.2
2020-05-08 00:00:00+00:00,1.9,9.6,0.0,0.007,3.4
2020-05-08 01:00:00+00:00,1.9,10.2,0.0,0.007,2.7
2020-05-08 02:00:00+00:00,1.8,10.8,0.0,0.008,2.0
2020-05-08 03:00:00+00:00,1.8,10.8,0.2,0.026,2.0
2020-05-08 04:00:00+00:00,6.0,11.0,0.6,0.046,3.6
2020-05-08 05:00:00+00:00,6.8,13.8,1.8,0.047,5.6
2020-05-08 06:00:00+00:00,7.2,12.2,3.1,0.047,7.7
2020-05-08 07:00:00+00:00,7.5,11.6,4.5,0.05,9.2
